run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
bt_20260303_175735_btc_v3_exp,2026-03-03T17:57:35.422105,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11541.0,722.38,1541.4,1541.4,105,40,65,0,105,38.1,9.95,-4.54,15.41,26.38,1.35,1.62
bt_20260303_175737_xau_v3_exp,2026-03-03T17:57:37.411119,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11541.0,722.38,1541.4,1541.4,105,40,65,0,105,38.1,9.95,-4.54,15.41,26.38,1.35,1.62
bt_20260303_175739_xag_v3_exp,2026-03-03T17:57:39.565417,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11541.0,722.38,1541.4,1541.4,105,40,65,0,105,38.1,9.95,-4.54,15.41,26.38,1.35,1.62
bt_20260303_175741_xau_scalp_trend,2026-03-03T17:57:41.659838,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.2,"RSI,MACD,Momentum",BTC,10000.0,12116.0,1021.26,2116.31,2116.31,109,44,65,0,109,40.4,10.23,-4.35,21.16,10.93,1.59,2.54
bt_20260303_175743_btc_scalp_trend,2026-03-03T17:57:43.742608,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,12116.0,1021.26,2116.31,2116.31,109,44,65,0,109,40.4,10.23,-4.35,21.16,10.93,1.59,2.54
bt_20260303_181625_bxc_v2_core,2026-03-03T18:16:25.703835,bxc_v2_core,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10170.0,30.3,359.51,359.51,22,11,11,5422,5444,50.0,10.71,-17.2,1.7,4.14,0.62,-1.75
bt_20260303_181627_btc_v2_safe,2026-03-03T18:16:27.953483,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9186.0,-1191.28,-813.53,-813.53,144,57,87,0,144,39.6,4.53,-2.9,-8.14,18.44,1.02,0.09
bt_20260303_181630_xau_v2_momentum,2026-03-03T18:16:30.537969,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,14920.0,-552.67,1147.0,-749.49,557,214,343,0,557,38.4,21.94,-12.65,49.2,32.32,1.08,0.47
bt_20260303_181632_btc_v3_exp,2026-03-03T18:16:32.723483,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11541.0,722.38,1541.4,1541.4,105,40,65,0,105,38.1,9.95,-4.54,15.41,26.38,1.35,1.62
bt_20260303_181647_xau_v3_exp,2026-03-03T18:16:47.781897,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,15576.0,-442.15,-122.78,19.52,564,219,345,0,564,38.8,21.49,-12.98,55.76,32.97,1.05,0.3
bt_20260303_181650_xag_v3_exp,2026-03-03T18:16:50.334667,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,15576.0,-442.15,-122.78,19.52,564,219,345,0,564,38.8,21.49,-12.98,55.76,32.97,1.05,0.3
bt_20260303_181652_xau_scalp_trend,2026-03-03T18:16:52.851713,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,12952.0,124.45,1551.34,594.53,562,218,344,0,562,38.8,22.66,-12.01,29.52,23.81,1.2,1.05
bt_20260303_181655_btc_scalp_trend,2026-03-03T18:16:55.129518,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,12116.0,1021.26,2116.31,2116.31,109,44,65,0,109,40.4,10.23,-4.35,21.16,10.93,1.59,2.54
bt_20260303_181725_base,2026-03-03T18:17:25.273378,base,Base configuration - similar to current production,"all,recent",60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10328.0,30.3,359.51,359.51,17,8,9,4553,4570,47.1,10.34,-7.4,3.28,2.65,1.24,1.04
bt_20260303_181725_base,2026-03-03T18:17:25.273378,base,Base configuration - similar to current production,"all,recent",60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,7198.0,30.3,359.51,359.51,241,115,126,1434,1675,47.7,2.78,-3.8,-28.02,33.3,0.67,-1.83
bt_20260303_181735_dynamic_on,2026-03-03T18:17:35.841865,dynamic_on,Base + dynamic positions enabled,"all,recent",60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10328.0,30.3,359.51,359.51,17,8,9,4553,4570,47.1,10.34,-7.4,3.28,2.65,1.24,1.04
bt_20260303_181735_dynamic_on,2026-03-03T18:17:35.841865,dynamic_on,Base + dynamic positions enabled,"all,recent",60m,LIMITED,7063,~1 month,True,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,7198.0,30.3,359.51,359.51,241,115,126,1434,1675,47.7,2.78,-3.8,-28.02,33.3,0.67,-1.83
bt_20260303_181746_scalp,2026-03-03T18:17:46.862408,scalp,"Scalping config - more trades, shorter holds","all,recent",60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,9703.0,412.35,288.7,-215.55,67,27,40,4067,4134,40.3,19.69,-15.77,-2.97,12.05,0.84,-1.17
bt_20260303_181746_scalp,2026-03-03T18:17:46.862408,scalp,"Scalping config - more trades, shorter holds","all,recent",60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Bollinger",BTC,10000.0,12165.0,412.35,288.7,-215.55,216,89,127,1257,1473,41.2,7.1,-4.02,21.65,12.37,1.24,1.4
bt_20260303_181802_btc_focused,2026-03-03T18:18:02.134209,btc_focused,BTC focused - stricter for high volatility,"all,recent",60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10165.0,15.15,179.19,179.19,17,8,9,4553,4570,47.1,10.34,-7.4,1.65,1.33,1.24,1.04
bt_20260303_181802_btc_focused,2026-03-03T18:18:02.134209,btc_focused,BTC focused - stricter for high volatility,"all,recent",60m,LIMITED,7063,~1 month,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9715.0,15.15,179.19,179.19,44,19,25,3142,3186,43.2,3.74,-3.09,-2.85,3.82,0.92,-0.43
bt_20260303_183703_btc_v2_core_base,2026-03-03T18:37:03.930883,btc_v2_core_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_183722_xau_v2_momentum_base,2026-03-03T18:37:22.269070,xau_v2_momentum_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_183728_xau_v3_exp_base,2026-03-03T18:37:28.422813,xau_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2481.0,-1903.13,-3536.66,-5104.24,714,271,443,0,714,38.0,8.32,-9.85,-75.19,75.76,0.52,-2.96
bt_20260303_183731_xau_scalp_trend_base,2026-03-03T18:37:31.601837,xau_scalp_trend_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,1904.0,-2493.33,-4277.25,-5698.29,722,271,451,0,722,37.5,8.65,-9.94,-80.96,81.11,0.52,-3.02
bt_20260303_183749_xag_v3_exp_base,2026-03-03T18:37:49.426280,xag_v3_exp_base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,2229.0,-941.52,-4347.7,-4741.53,750,284,466,0,750,37.9,14.11,-16.0,-77.71,77.92,0.54,-2.56
bt_20260303_183754_btc_v2_safe_base,2026-03-03T18:37:54.662380,btc_v2_safe_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_183758_btc_v3_exp_base,2026-03-03T18:37:58.035742,btc_v3_exp_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8771.0,-1480.35,-1229.23,-1229.23,138,55,83,0,138,39.9,4.57,-3.17,-12.29,20.87,0.95,-0.2
bt_20260303_183800_btc_scalp_trend_base,2026-03-03T18:38:00.320279,btc_scalp_trend_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8619.0,-1628.95,-1381.22,-1381.22,134,51,83,0,134,38.1,4.74,-2.79,-13.81,20.91,1.04,0.18
bt_20260303_183804_xau_v3_exp_dynamic_on,2026-03-03T18:38:04.665827,xau_v3_exp_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2481.0,-1903.13,-3536.66,-5104.24,714,271,443,0,714,38.0,8.32,-9.85,-75.19,75.76,0.52,-2.96
bt_20260303_183807_btc_v3_exp_dynamic_on,2026-03-03T18:38:07.241489,btc_v3_exp_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8771.0,-1480.35,-1229.23,-1229.23,138,55,83,0,138,39.9,4.57,-3.17,-12.29,20.87,0.95,-0.2
bt_20260303_183828_btc_v3_exp_btc_focused,2026-03-03T18:38:28.387704,btc_v3_exp_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8771.0,-1480.35,-1229.23,-1229.23,138,55,83,0,138,39.9,4.57,-3.17,-12.29,20.87,0.95,-0.2
bt_20260303_183830_btc_v3_exp_scalp,2026-03-03T18:38:30.719603,btc_v3_exp_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8771.0,-1480.35,-1229.23,-1229.23,138,55,83,0,138,39.9,4.57,-3.17,-12.29,20.87,0.95,-0.2
bt_20260303_183834_xau_scalp_trend_scalp,2026-03-03T18:38:34.556770,xau_scalp_trend_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,1904.0,-2493.33,-4277.25,-5698.29,722,271,451,0,722,37.5,8.65,-9.94,-80.96,81.11,0.52,-3.02
bt_20260303_183840_btc_v2_core_dynamic_on,2026-03-03T18:38:40.492909,btc_v2_core_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_185635_bxc_v2_core,2026-03-03T18:56:35.994411,bxc_v2_core,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10170.0,30.3,359.51,359.51,22,11,11,5422,5444,50.0,10.71,-17.2,1.7,4.14,0.62,-1.75
bt_20260303_185638_xau_v2_momentum,2026-03-03T18:56:38.483697,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,14920.0,-552.67,1147.0,-749.49,557,214,343,0,557,38.4,21.94,-12.65,49.2,32.32,1.08,0.47
bt_20260303_185640_xau_v3_exp,2026-03-03T18:56:41.005859,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,15576.0,-442.15,-122.78,19.52,564,219,345,0,564,38.8,21.49,-12.98,55.76,32.97,1.05,0.3
bt_20260303_185643_xag_v3_exp,2026-03-03T18:56:43.647739,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,15576.0,-442.15,-122.78,19.52,564,219,345,0,564,38.8,21.49,-12.98,55.76,32.97,1.05,0.3
bt_20260303_185646_xau_scalp_trend,2026-03-03T18:56:46.155560,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,12952.0,124.45,1551.34,594.53,562,218,344,0,562,38.8,22.66,-12.01,29.52,23.81,1.2,1.05
bt_20260303_185700_btc_v2_safe,2026-03-03T18:57:00.452013,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9186.0,-1191.28,-813.53,-813.53,144,57,87,0,144,39.6,4.53,-2.9,-8.14,18.44,1.02,0.09
bt_20260303_185702_btc_v3_exp,2026-03-03T18:57:02.611117,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11541.0,722.38,1541.4,1541.4,105,40,65,0,105,38.1,9.95,-4.54,15.41,26.38,1.35,1.62
bt_20260303_185704_btc_scalp_trend,2026-03-03T18:57:04.647071,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,12116.0,1021.26,2116.31,2116.31,109,44,65,0,109,40.4,10.23,-4.35,21.16,10.93,1.59,2.54
bt_20260303_185722_base,2026-03-03T18:57:22.797406,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10170.0,30.3,359.51,359.51,22,11,11,5422,5444,50.0,10.71,-17.2,1.7,4.14,0.62,-1.75
bt_20260303_185727_dynamic_on,2026-03-03T18:57:28.006127,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10170.0,30.3,359.51,359.51,22,11,11,5422,5444,50.0,10.71,-17.2,1.7,4.14,0.62,-1.75
bt_20260303_185732_scalp,2026-03-03T18:57:32.861790,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,10383.0,412.35,288.7,-215.55,85,36,49,4768,4853,42.4,27.21,-18.02,3.83,12.05,1.11,0.57
bt_20260303_185735_btc_focused,2026-03-03T18:57:35.445347,btc_focused,BTC focused - stricter for high volatility,recent,60m,LIMITED,7063,~1 month,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,10006.0,20.74,5.71,5.71,15,9,6,783,798,60.0,7.89,-6.06,0.06,1.83,1.95,4.05
"bt_20260303_190527_{""name"":""btc_v3_exp_base"",""symbol"":""BTC"",""risk_per_trade_pct"":2.0,""min_score"":0.15}",2026-03-03T19:05:27.785924,"{""name"":""btc_v3_exp_base"",""symbol"":""BTC"",""risk_per_trade_pct"":2.0,""min_score"":0.15}",Base configuration - similar to current production,30d,15m,LIMITED,6195,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9418.0,-581.8,-581.8,-581.8,29,8,21,54,83,27.6,13.81,-10.74,-5.82,10.19,0.49,-3.71
bt_20260303_191738_btc_v2_core_base,2026-03-03T19:17:38.801557,btc_v2_core_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191807_btc_v2_core_base,2026-03-03T19:18:07.255398,btc_v2_core_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191809_btc_v2_core_dynamic_on,2026-03-03T19:18:10.209694,btc_v2_core_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191812_btc_v2_core_base,2026-03-03T19:18:12.473302,btc_v2_core_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191812_btc_v2_core_scalp,2026-03-03T19:18:12.846941,btc_v2_core_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191814_btc_v2_core_dynamic_on,2026-03-03T19:18:14.628696,btc_v2_core_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191815_btc_v2_core_btc_focused,2026-03-03T19:18:15.286595,btc_v2_core_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191816_btc_v2_core_scalp,2026-03-03T19:18:16.582189,btc_v2_core_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191817_btc_v2_safe_base,2026-03-03T19:18:17.873941,btc_v2_safe_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191818_btc_v2_core_btc_focused,2026-03-03T19:18:18.634245,btc_v2_core_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191819_btc_v2_core_base,2026-03-03T19:18:19.501813,btc_v2_core_base,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,2993.0,-448.44,-2926.59,-3134.39,747,291,456,0,747,39.0,14.25,-15.46,-70.07,70.65,0.59,-2.17
bt_20260303_191820_btc_v2_safe_dynamic_on,2026-03-03T19:18:20.386300,btc_v2_safe_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191820_btc_v2_safe_base,2026-03-03T19:18:20.652097,btc_v2_safe_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191822_btc_v2_core_dynamic_on,2026-03-03T19:18:22.094060,btc_v2_core_dynamic_on,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,2993.0,-448.44,-2926.59,-3134.39,747,291,456,0,747,39.0,14.25,-15.46,-70.07,70.65,0.59,-2.17
bt_20260303_191822_btc_v2_safe_dynamic_on,2026-03-03T19:18:22.855500,btc_v2_safe_dynamic_on,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191822_btc_v2_safe_scalp,2026-03-03T19:18:22.869921,btc_v2_safe_scalp,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191824_btc_v2_core_scalp,2026-03-03T19:18:24.753373,btc_v2_core_scalp,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,2993.0,-448.44,-2926.59,-3134.39,747,291,456,0,747,39.0,14.25,-15.46,-70.07,70.65,0.59,-2.17
bt_20260303_191824_btc_v2_safe_scalp,2026-03-03T19:18:25.022168,btc_v2_safe_scalp,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191825_btc_v2_safe_btc_focused,2026-03-03T19:18:25.420771,btc_v2_safe_btc_focused,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191827_btc_v2_safe_btc_focused,2026-03-03T19:18:27.060450,btc_v2_safe_btc_focused,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
bt_20260303_191827_btc_v2_core_btc_focused,2026-03-03T19:18:27.332494,btc_v2_core_btc_focused,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,2993.0,-448.44,-2926.59,-3134.39,747,291,456,0,747,39.0,14.25,-15.46,-70.07,70.65,0.59,-2.17
bt_20260303_191827_xau_v2_momentum_base,2026-03-03T19:18:27.878282,xau_v2_momentum_base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,2190.0,-2198.97,-3962.54,-5541.64,705,256,449,0,705,36.3,8.83,-9.62,-78.1,78.27,0.52,-2.99
bt_20260303_191829_xau_v2_momentum_base,2026-03-03T19:18:29.169209,xau_v2_momentum_base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,8913.0,-1570.68,-1087.15,-1087.15,144,57,87,0,144,39.6,4.53,-2.9,-10.87,23.91,1.02,0.09
